sentence_id	sentence	sentence_domain	source
b652fc940fd4f2669299108856022d2da882a47830952393331be192d8e75fdb	Kau bisa menyimpan kembaliannya.		http://tatoeba.org
b6552968ad8971171fd8a741e61044dccbdcd696b1cf4cc956a6a274ddb24263	Sekali merengkuh dayung, dua tiga pulau terlampaui		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b65856a23eb942fc43b0fd5ee3829effd0fc4e4754dded7868ebf1566f2afd60	ada bekas ban mobil di halaman		example sentences from dictionaries
b6623cb4cfb120ae2d3f0ade88acf1437230a5f667dc3ddd77a6a19eb733142e	burung menyesap air		example sentences from dictionaries
b6643eae941f534c0b7b50dff47a98dfd6162a2336c204162358c664d16c788a	anak kecil itu manja dan sering mengadat		example sentences from dictionaries
b68ba623da3a432d456f311122149846ea10c0b7150f4c0dc75439fedff686d2	Bill meneleponku tadi malam.		http://tatoeba.org
b691e12738bd104b19c29bbb5fa54fcdd697ca5b9930f82362fa63f8fd4f5db7	langit bening tidak berawan		example sentences from dictionaries
b697a64161f5f318fbe22908643156ffea162ed5da1dd1c104c675338e1375ac	Membeli kerbau bertuntun		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b69e1e882eae0ffe1f78d553230d4c1e8164be05b88cd43542299528e46d78a8	Sudah hentikan.		http://tatoeba.org
b6ae0078c88c1dfadd945abdd715bfa1b813380ec0d29a83d080413ae48c56a0	ayahnya termasuk orang yang galak sehingga ditakuti oleh anak-anaknya		example sentences from dictionaries
b6b2c13af9712ca0714b6112ab73b8f95c825938c18739fcca3097bd5de0760e	bidikannya tepat sangkil sasaran		example sentences from dictionaries
b6b3fc59a7c4c45e001ecf5395e57b4899414ea519b5503d4828f84029b52de0	Tom tidak tenang.		http://tatoeba.org
b6b605a945672f9487860e885b3662fbce4c2403e64e3cf79bb6971277ce6f9d	anak-anak berkelainan tidak boleh diisolasi karena mereka juga merupakan bagian dari masyarakat		example sentences from dictionaries
b6bfeec1391ee7bc5a4ef33bec6f5760c52970050e9cd7c61f25bacf923941dd	John dulu menikah dengan Jane.		http://tatoeba.org
b6c11bc13a8994b9aa6b0607c175089b9f340f18c654c082d3e290c5d897b9b6	Dia orangnya pendiam.		http://tatoeba.org
b6c32480381da2be0995638b8ded74ce169865cb530dab67c236144726291c5f	Keangkuhan seseorang akan merendahkan dirinya, tetapi orang yang rendah hati akan menerima pujian.		Amsal Salomo
b6ca491037cdc5eaa6e5498987a404bed6d1098d3e37dc6b8e2d56319be96fc9	Patah lidah alamat kalah		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b6cf23bb1f591d8b60dd959a1343605d21648c0be8f9f9a48c7ab08717be3664	Aktor itu meninggal di puncak popularitasnya.		http://tatoeba.org
b6d470742f9b8567d434659807d4fac263deba5dba35fcfabefa4ff18c3e8f45	Aku tahu semua tentangmu.		http://tatoeba.org
b6d57037d87c75e6d0251e76e4555a8a3c37c61d75d67c548250ff048777eab6	Kebenaran orang yang lurus hati menyelamatkan mereka, tetapi para pengkhianat ditawan oleh hawa nafsunya.		Amsal Salomo
b6d9b047373a6fa38c687193b7224c26148eb369aceeaa4a3356b7cb847dae40	Ketika pintunya tidak bisa menutup dengan rapat, kau harus menyerut pintunya sedikit.		http://tatoeba.org
b6dabfe4e3476301ad81776c8f7de87b3681fc1eeb611beea5499e0b78928c22	Tom tidak mendapat tidur yang cukup.		http://tatoeba.org
b6e5ede5b6a73cfc3c5fe82006dbf653fa95a9a20349a8afa684dffd7eb6f36c	Ia tidak punya kemampuan untuk menjadi seorang guru.		http://tatoeba.org
b6e657ac10914ad1086dca705f35df46d85be43ed8cc955858be48121d8413e8	bertingkah benar gadis ini		example sentences from dictionaries
b6ed919290bd0d13c9a1425a8a062fe9e34c156191f14a70f96e412d1ef578d3	awan putih mengapung di udara tertiup angin		example sentences from dictionaries
b6f24513b287326e6759725f1962fb43347c3391899d3817b10adf74d88138a4	Kapan kita pergi ke Boston lagi?		http://tatoeba.org
b6f4a749658b5d16127a7fac31039461e5995fe58e8d18c2810bc2aa89a6b331	amboi, alangkah indahnya awan di langit itu		example sentences from dictionaries
b6fab4a9c44b2f26f335e7ec10601dd3df997ce1730b591e0ac868ef41bf0e97	Karena menderita selesma yang berat, ia tidak dapat meninggalkan ranjangnya.		http://tatoeba.org
b7002d593ec3b37b0056f47dd72750ab0e1416626628502f04b00d5491890b5f	aku cuma anak pungut, tidak dapat berbuat banyak		example sentences from dictionaries
b708aedd1b61f4910aeb3e6e47b68e2bff011e5ef1c77e7fde9944ad9a881018	Biarpun kucing naik haji, pulang-pulang mengeong juga		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b708bb70c592d337b1d9ad13387e44a2b46a729374530de21f49c95f2a9799ff	Aku tidak tahu apa maksudmu.		http://tatoeba.org
b70c3d21150a2407a5befb7dafcbb90a8c40fb200fc159911425e482ad172812	beberapa sajak yang lemah, ya malahan sangat banal sekali		example sentences from dictionaries
b710aa1be2ccb7c6a869a7afcefc5152980c3331ec1443ef21f5bb26274f4651	Tom berteman baik dengan John.		http://tatoeba.org
b715594dae587847e1a341b78f820c18605230ad732a845004076a7202b1cbba	Aku tidak tahu apakah ada rumah sakit di sekitar sini.		http://tatoeba.org
b71c8218d052581c0a120a6b976a6d9d13476225da3845990ab5fb74f7bc38a3	Ken terpikirkan sebuah ide yang bagus.		http://tatoeba.org
b7219a9854d7f2935361aa8b21733491508453b19c3ea8296e9e43f0ef7b1157	berangkatlah sekarang! baik, Ayah		example sentences from dictionaries
b7223823131709fdaeb7e24788db3caa2ef3070c8376b1312acd04ea968bcb08	Kita mendapat masalah yang besar.		http://tatoeba.org
b725526fe6b6d2bc4d7e992003f4b964cc9c426fdd8512c67c9b19e8f1c11919	petugas keamanan memakai sepatu lars		Self Citation
b72579faaa0c9b61c9fb396cc185d4dd1f4a512fa2d62bb1803dc5533148479d	Berapa lama Anda bepergian ke luar negeri?		http://tatoeba.org
b725f85913b5dc5f7997ee85ea4ac939840b5321903cd574827757cf99af48b6	balaslah, jangan mengalah saja		example sentences from dictionaries
b7318177b581ef76b8778437d0d6195690b4b19c083dd8bef7241ca3c39561d8	Mati harimau karena belangnya, mati kesturi karena baunya		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b739b64515ac0a1044debeabf8cb58e4890ad8c0c25a43eaf7267f2504e3576b	Kami tidur.		http://tatoeba.org
b73a2578d143b9385ad7109baf0b3062096c309529e2356133b8d1fff3f96917	Kelinci punya telinga yang panjang.		http://tatoeba.org
b73acedc28dff87e3081c0401a870b4de63631d4fa7c021514e0ddae830a20cb	Beritahu Tom aku tidak suka padanya.		http://tatoeba.org
b73ca5963d9b6f66863818c739abda1ee6af6ffae4cea56a30d5da6739862fb1	Air yang tenang jangan disangka tak berbuaya		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b73d512839ae35c2bb6c90d46287bdd9b429593497f8ab530166c8d762037db3	Kaulah satu-satunya.		http://tatoeba.org
b7407121fc30ca488f72b1f628df4e33f7df04688b9ea5439bb6e63cacdac44a	itu sangat menyenangkan		http://tatoeba.org
b7409090e53029ee22be468f260b815630da4b64b1de55a89046aac1abdbd296	Tom suka mendengar nyanyian Mary.		http://tatoeba.org
b743ad117675e41871d4d030cebda7a27c7d545904e96839f1a852f669ad4817	Saya ingin bertemu dengan beliau.		http://tatoeba.org
b74a6c4bb65b3ede2337cf9f89bba129a78be005415597e4c796ea38c04eefcb	Tom membutuhkannya.		http://tatoeba.org
b74ae987bc5efe6b8eab62d174802c2df5b6657a9075c98ad2af0a66a5b37a81	Prosedurnya harus dijalankan secara tepat dan menyeluruh.		http://tatoeba.org
b74f2878bb4ff6d6eec9254289952777f44bbfb29622b75882f3aa7c2d590ba7	Kami mempelajari tentang latar belakang terjadinya revolusi Perancis.		http://tatoeba.org
b750e1051cffe990441f30eae0ca5ca9a3f5fc83e5e855c99ba3e0c685ce1779	Baik Tom dan Mary keduanya berasal dari Boston.		http://tatoeba.org
b753085b5db3240f5d8a2d3abd304f504d31b35f4d34fcf58666c9371f259596	adat itu masih tetap hidup dalam masyarakat		example sentences from dictionaries
b758f2647afd8dbeb43fdc5b532512d58a5a0ee12e64b43ebc02f19859cdba33	Lonjak seperti labu dibenam		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b75fbd94b65fca71714808179eef3a5e2d28ae473a58a7beae260571934bad5b	badannya yang dulu menggairahkan, sekarang sudah layu		example sentences from dictionaries
b76cdac14347f5af4752cce0a0354211d0475fa78debb7bee296f2627e25c9a3	Yakinlah, orang fasik tidak akan terlepas dari hukuman, tetapi keturunan orang benar akan diselamatkan.		Amsal Salomo
b778eed326357e6df705048c18a7233a06d25018a2e7a49e001211b99f72ef91	Omong kosong.		http://tatoeba.org
b779e17c123d083b2179b310b8c899f96804a5f56bf9b0e25bfd4474990c719b	begitu ujar anak itu kepada teman-temannya		example sentences from dictionaries
b77fb7966c62cc3682ac899803b34cee669994fdf7d5a4acbdc7b4ec300d7280	Aku benci polisi seperti dia.		http://tatoeba.org
b7874f70fab14fd41924e376765c7aebcb1f9b0286977d6b4e0487f1ff1528a8	Berkering air ludah		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b78b61324806e0672ed9d12a320ee4839694a2e9d473395a71c609b61b53b03b	Tom ikut berpartisipasi pada balapan.		http://tatoeba.org
b78ceb727429aceaa7880b709430825a88299a5be0c822ee69dbb58591c28aeb	Tuah anjing, celaka kuda		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b79c0dea8cd9081ecd3cc6394aa54ac2ece2e707a28f9a63a5b0d25a1dc35f3a	Kamu tidak perlu berteriak		http://tatoeba.org
b79fb26c1f93a8a4946d1e26c990366f743bc40306d79259291253cc46bcab3d	Kata ini berasal dari bahasa Slavia dan mempertahankan ejaan dan pengucapan bahasa tersebut.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
b7a07b7c0dd2e55f7f7b911e6fd4b3df546b9c4507f8efb3ff0393910ddedbbc	Tidak ada hal lain yang bisa kulakukan.		http://tatoeba.org
b7a10b407a231f467fd50a59d4fb03260e79723924195390d28501abc557d16a	permisi, apakah ini punya anda?		Self Citation
b7af61bcbbb62e1ea2d902883868c394330f8e2528c748fdae3242e183fe7f52	Tom berada seorang diri di ruang keluarga.		http://tatoeba.org
b7b050e6ef4750ac133be95e9372c372c52915d4d74be891182c935196438eec	Air di daun talas		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b7b0c44fd7534919a3cb554d617bf153ce366f93cfe6159802c79a6b57657103	baru kali ini ia menjejakkan kaki di rumah saya		example sentences from dictionaries
b7b317f6481ac39f8de089e7f19884ced95550251a2b44fa4ace60d44864bbc8	Tom akan berangkat dalam tiga hari.		http://tatoeba.org
b7b6a5ffb98d33459798d5c109c89aa0c76aa7398008c45f31c54e4984b8d168	adik belajar membaca		example sentences from dictionaries
b7bd98a6f0d7d8d982d476088d539ede8a98f06a4af8217b3c5c9333ba21fd92	Kuda yang memenangkan balapan itu adalah milik tuan Johnson.		http://tatoeba.org
b7bdadcc2465b9972ecf92d661aebe781dcf02af430d6d3c8a8535fd818cba21	Aku akan pergi mandi.		http://tatoeba.org
b7c135f5dab786b19018cef5f5f96efdca83e139dc7f90b44a25a4e8923b3b07	Tom selalu dalam keadaan baik.		http://tatoeba.org
b7c4c24bee6fa9e362a5f421c1f1ebdffe0e2a7b2a9babf5822918b712752266	berusaha melepaskan niat yang kurang baik		example sentences from dictionaries
b7c58451e0d5879de545e90f2859e1db26f15685bdb6aaa04f47f511efc10de1	Tom membukakan gerbang untuk Mary.		http://tatoeba.org
b7c7a9d227d77b632f054dda18735020c9234f4616494efa24b328fa39fe976c	orang yang memberi minum, dia juga akan diberi minum.		Amsal Salomo
b7c977c549262498aeb45b1673f417e03b00ef42d0033ed99b1c9cf431fd57b3	Terlalu gelap untuk bermain di luar.		http://tatoeba.org
b7cb78d1575f27ae430b4d92be0244bcfac9dc8babb83349d638dea999e7e9b6	Dia adalah tokoh kesukaanku.		http://tatoeba.org
b7d06686289101204d0e34f1b6d4ba91a0eee9c704cbb268a7ac1d23dc28a74c	Aku merasa seperti sudah dilempar ke dasar kolam.		http://tatoeba.org
b7e41efe12f2c50b9f51517226fe42de6e236cc1642af099ef1671440921e29f	Kamu ingin pergi berenang atau tidak?		http://tatoeba.org
b7e43e0da89d526ba4b2b2cb99c914a3192077e8afcd40323076f69fcf2236a0	Mengadu nasib		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b7e790491a37268ff0ce9cc73443be5f1bc3baac2b1c12382f1f58d135446580	Mari kita mengobrol sambil minum bir dingin.		http://tatoeba.org
b7f16c8aba4b431171e9d3216399c858cf157ed1e3b6ef8cfe3b74b1cda0328c	Semalam kamu ke mana?		http://tatoeba.org
b7f222878633e86369d5ec26c9b8c9bc53cc4899884b12ceeca5c64cf13083e1	George Johnson berada dalam kondisi yang sangat prima.		http://tatoeba.org
b7f4ebd0752f2e72415b4b492ad8da0d6dc73f97421e08076f512da3500b1eb7	Aku takut sebentar lagi akan turun hujan.		http://tatoeba.org
b7fb392c5e32c2c9eecd22025baf9abf2b2a7e1f58815a80577586e6a1c2c033	"""Mat"", seru si Jamin"""		example sentences from dictionaries
b7fb40145f12d789944742ac065cc9030ca38609b901dff5a8f8ba7181dca986	Betung bulat tak bersegi, pipit jantan tak bersarang		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b7fc2057dc69cbd5ea2af252ee009950f1b4fd9ed3a0bc3dbcf3dc6407aa60cc	apel akan tetap dilaksanakan, terkecuali apabila ada perubahan acara yang mendadak		example sentences from dictionaries
b80338bc1bd60aacdcaca63685f2824ea18c9f64b46d0fd7e0d75370cef4b846	bulan sudah membundar		example sentences from dictionaries
b8038e30838052f31e5c69a4e6abf8b8c461eeb6fd7f76f4fdb9b1ec3074513d	Pandai berminyak air		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b8063b1009c0810637fdcad23a21a247a768f80da822203ffefe707b0b197003	Pendiriannya sangat teguh walaupun banyak godaan.		Self Citation
b806962cc235261a711c890ed17e36f5cea59c7473364b855bf56d25892002fa	Selalu saja ada yang rusak pada mesin itu.		http://tatoeba.org
b80a68597c9724c27cbc25f43efe697d28463db58959b9dc49cb9b18d533fd1d	Seorang hamba tidak dapat dididik hanya dengan perkataan		Amsal Salomo
b8113ba05835aa06abd4a4d793dfc42b9debfcc5dfb0c99f3a1481463768f142	Kabar baik itu membuatku bersemangat.		http://tatoeba.org
b811822010970bdf852529fb75be1aad9bf3e4b607f0d955e956a84f02d53d2d	Tom ingin minuman dingin.		http://tatoeba.org
b813797c18ed4d228915437c813a6672460957e2a55951744c007dd0118bf6df	belakangan ini penyelundupan candu merajalela di seluruh dunia		example sentences from dictionaries
b81f050a3c802b32fd3b69b7a7ad19ad149e3002ccec27ce38c1c7225b077258	Seperti air pembasuh tangan		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b828724fed1d4359f64c9fdcab8a22d932ebe3222d377ce9f3609d2da20495b4	beliau menugasi saya		example sentences from dictionaries
b82bf96dc6fcdf34509099e1a865a01992580db2befa6c137827d7c7972ca12c	Seperti gergaji bermata dua		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b82d91167d6d844e73d136ea291968584105b5ccf5a0e0b82ece1518a0280759	Segera evakuasi pegawai ke titik kumpul! 		Self Citation
b833f8fc1aaf4832b7f9d0920dcf4d5e76372f7e413f425fe13dad611f31a317	awas copet		example sentences from dictionaries
b83a490c80ebe47b8c34fd9eb23999dbfaab19c91508446517a9c0041251fbfc	Buah orang benar adalah pohon kehidupan, dan dia yang berhikmat meraih hati orang.		Amsal Salomo
b83a5daf9242c2bf036423bdf25aebe02c48317bcd8e38271e159001231367b6	penting untuk mengenali permasalahan kulit sendiri		Self Citation
b83fcb01abf7b94dd244fff6089a70dbd2a36a940d0ba1f32ca0b93f5abef277	akan ditarik retribusi dari setiap kendaraan yang lewat jalan itu		example sentences from dictionaries
b841f393879b2d479de5a323c4f4038810c6d3664706ebc25953ba1409161994	ada pertanyaan yang memuyengkan		example sentences from dictionaries
b8432ecb3bf11181ea1616a6af72a8c878c1ff097ccba83a1472b45b3abd5e0d	Jangan sentuh kameraku.		http://tatoeba.org
b844e8004a14adcd3992590a4b953dd7b3d31da8f9e3b7dff1eb33045d6d028d	Bagai api dengan rabuk		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b84fbd41caff1981d91f69b8575498eeae2cc468f8ea635c8ac5c6243ea0683b	Seperti biduk dikayuh hilir		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b858d4a51ae54f6fd6b0972119921496e1c745ea7090470eba1acc0e579d7ffe	Aku terkena flu berat.		http://tatoeba.org
b85c6ee879abb08ec707e63baa7de53bcce78dd5b183caedf9e7f3ed22d17eba	belahan pepaya itu disimpannya di dalam lemari es		example sentences from dictionaries
b867db6e5153ad2a352425532b4e409e2a418eb0e6f7beed31b32616be295953	Sudah dimulai sekarang.		http://tatoeba.org
b8693f110ee7221b568672749f987568e6311ccc8a22d38c8a017fdd261439e6	Dalam kategori ini telah terdaftar perusahaan-perusahaan yang menjalankan bisnis peminjaman uang dan asuransi.		http://tatoeba.org
b86f4230666250f4bc7e8a0abb56273989e6aa4516e9d0888e9a7ce8370df10f	Satu orang makan nangka, semua kena getahnya		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b8715d267b311ad9257522f4259740bf3fc0f98c53223ad56f353281258a99e3	bumi mengedar di sumbunya		example sentences from dictionaries
b87246585bbe9a2ff228ac0ff683a44618082d2f36b3579a74e41c9015dbd87f	Nafasnya?		http://tatoeba.org
b8753eeb5a0ce48eaffb9647ef4b7ba9c57cc3516e6da3f7c3cba7733389d8b0	Sudah sepuluh tahun sejak ayahku meninggal.		http://tatoeba.org
b87cb3f240d3d08bdca1b09f0cf743f487030df7d281aabaf862be1e473fe17c	Kamu tidak boleh menyerah.		http://tatoeba.org
b8878f627b242c1f48cee1729742593b9d30075bd0fe4f7b5334788187b058b0	Saya beradu mulut dengan kakak perempuan saya.		http://tatoeba.org
b88d6dc41f60b6113a7d5e75e9af2cd07540255b06ae32220615736dadf483b0	Apakah kamu sudah tidur?		http://tatoeba.org
b88fbc3cfb411405d8a7d9a2e1541766ff5e11ac3561601fd750b06b794fa08a	Jung pecah hiu kenyang		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b891630a251c40a43228955840302867dd2e46fdb97c16dad07a3b808631e99e	Tom datang paling akhir.		http://tatoeba.org
b8a2f7880ea561c5f3eff39144c56eff36e8426e1feb2861898d02406ad05b1c	bantuan Anda benar-benar meringankan pekerjaan saya		example sentences from dictionaries
b8a599489ae3cf564c8ec4222a49b132c4b8f9717349f03336d3974103a7208a	Apakah saya harus mengganti pesawat di London?		http://tatoeba.org
b8aa766168b36967e7763f810a47c040226b451bd6830093dd3c0e868060e48c	Malu bertanya, sesat di jalan		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b8bb5de3d9f2cd5a53f83786d401a1bad3847f72d1d38027269f139be288a17b	Akhir-akhir ini, dia tidur lebih awal dan bangun lebih awal demi kesehatannya.		http://tatoeba.org
b8c57fc6dd57748d990c7e62cd9a34d12d69c5a2275df81ec47d93662eabf3a0	banyolannya membuat orang tertawa terpingkal-pingkal		example sentences from dictionaries
b8cca9c000df29347c65e582870946ecf573d68bd1556adf716697663136fbd4	Gurita itu membawa tempurung kelapa.		http://tatoeba.org
b8cccc1e540e35d46298d0c690bbd8d2a1b20c525eb6165c971186e021aa1f43	Kamu sedang buru-buru?		http://tatoeba.org
b8cfef47805bf5d369c88033700a463e2dbdfded3f9ceff70c51db2b7a619678	Filmnya mulai jam dua.		http://tatoeba.org
b8dc5e3060834f79cabe35dc5abf5b8b5c36490076c154e867d080406e613b7f	Seseorang memberitahuku kalau Tom meninggalkan istrinya.		http://tatoeba.org
b8e1fb1b6d5b66e7f4413b422a9f1f661e3da26e33a29ee89868ad15f21a8bc3	Kurang lebih seperti itu.		http://tatoeba.org
b8e32a14496f91e96f0f2b9882d9064f13bdb8bdb6637d40a6f5ceef4ffd4c6f	jawabannya benar semua		example sentences from dictionaries
b8f196ca478fb290c14dcd91f518eb91f34425dde4917d15a5109f240018dfe9	Aku juga tidak menyukainya.		http://tatoeba.org
b8f57b1ff104bf3e1ceb896dad3cd012740bfeeb5a6aaa5010cc8d8819227ae9	tanpa basa-basi lagi, ia segera mencurahkan isi hatinya		example sentences from dictionaries
b8f7f235a6b4b88b41904d37ede842ddd91b2a9a3673374b41e6cda4eb72d382	air suci itu disalahgunakan sebagai obat penyembuhan		example sentences from dictionaries
b905b0e88755f7abbf70126b387e61ccd5aefe61ce18f50131127df3547f3478	Kamu bisa menebak dengan baik, kan?		http://tatoeba.org
b90b295e105f3eab7bee03ded5d1463ddf446ec62e885a8f13625ca82eb18d61	Berapa umurmu?		http://tatoeba.org
b90d06f6a0b1e69c23599e206f955b5c666f601c5371bf5cd6b7ea9e1228de8a	Jam berapa tutupnya?		http://tatoeba.org
b91227f3a134ce0b73c1f1981f188a8ae1a09af896e499aaeb975eb64c975fff	Mereka berhasil selamat meskipun bangunannya telah hancur.		http://tatoeba.org
b91415126d91eaa1f64348022867114ef2d01a2a42825a895a5089b71ab2bae7	Tom bilang dia tidak tahu kenapa Mary absen.		http://tatoeba.org
b914d71f7906d30d66cf9e814375f3991bb2c3043fb0261503890674576f8475	burung pipit berkawan-kawan terbang merahap hinggap di mayang padi		example sentences from dictionaries
b91be6f655ed26e54edd7c60db748dd45473553b76ac150ccdd7becff8e29df9	ia mengeluarkan kata-kata yang memedihkan hati		example sentences from dictionaries
b925012fbc728debeab7fc733c2dca04b07ceb9d9e08d85768d3f3557009a8cb	angin ribut menderu-deru, ombak datang gulung-menggulung		example sentences from dictionaries
b9252022ce442c837a9380de54a2fc4fca7154fc4ab61c56a448a87d1946a660	Bagai babi merasa gulai		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b92de2202bc8d5ab1e0fae605ec56910a3373772aa1d8bec1de06852974dc120	Cobalah berkata dengan lemah lembut dan tidak memaki-maki.		http://tatoeba.org
b935415711384547af7115c34631491a8b8bf3eb50195dde7dca8ad3effa0b5e	Dengan demikian, kemiskinan akan datang kepadamu seperti seorang perampok, dan kemelaratan seperti orang bersenjata.		Amsal Salomo
b94394b0920273fac23bfd1403d29812afcfc4608284ca12ff564b81d84bb554	Bisakah Anda memberitahu jalannya kepada saya?		http://tatoeba.org
b948a2c1d95af7ac9cb3aa8e1b32a31187d8da44378ef33b2779fe3d0e4838ec	Semoga akhir pekan Anda menyenangkan!		http://tatoeba.org
b94a50403f580a69a1ac87d894838ac7757699a4fe7ae0508a3ae4e2f4cd3e69	Di mana ada kemauan, di sana ada jalan		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b94b2f80c23d16f53b9781d86740acf98c4f4567bb80d17df9a7bffb6d833cda	Ambisinya adalah untuk mendapatkan kekuatan politik.		http://tatoeba.org
b94c44d40a4daf085144a8b2636c713139180d3c5c19fcba6c285ea5727635d7	Kamu mau makan apa hari ini?		http://tatoeba.org
b94d2ebdc0bdad27471d787198a4537c4146c5ea4096dc4f86c1e8d881905d65	akibat penganiayaan itu, mulutnya berkopah-kopah		example sentences from dictionaries
b958fd8c919c17c649d2bac691cc5608999b0ff276a81cffb71201e90aea7281	Salju sedang turun saat aku mencapai stasiun.		http://tatoeba.org
b95ceb401c47c8f2574a3cff43bce82797158db2329dbf6d59ace8b6909061ef	Tracy kehilangan kacamatanya.		http://tatoeba.org
b962889c28831b8060904c06472c5576347683307249a9dab433f66cffafe597	Saya benci film bisu.		http://tatoeba.org
b965ec3a2579b1e2911577a33b617050e6cd4caf3af6eeb5f445e397a5c909ff	Dia bilang perkataan itu keluar langsung dari hatinya.		http://tatoeba.org
b96c572d0023078dd71a009d62166cf4d5db82bb558a421b1467d1774d0e887e	Lebih baik kita meninggalkannya tidak tersentuh.		http://tatoeba.org
b97355bd37d2a0ba38ef05e3cf4d3377ec4fd21f1cd2f541166b100d229d5543	Berjalan di bawah sinar rembulan adalah cara romantis untuk mengakhiri kencan.		http://tatoeba.org
b97be57587278bb6d93fee6493d5ab5b791d784695ab30e7330206bb8a768db9	Dia selalu mencari-cari kesalahannya.		http://tatoeba.org
b97d3db9d367dbea88ce41d7146f5344b7e4022cd49bde4c85d72661a4785e02	Hampir.		http://tatoeba.org
b980920108f5c91f80ed1cb4fc5f13c76a03156ee2f2f6a0927e3d8e2e2d84fe	Mereka tidak menemukan bomnya.		http://tatoeba.org
b98666f37de186961c0d0201f87f73a7db4d3bfc8831af3da2e34f43a27c2c5f	Sekerat ular, sekerat belut		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b986ebd5a9af668ae811308702b0d03ac8c3f083936aa8a9a8b69e95ea8f3310	Sekarang saya tahu rahasiamu.		http://tatoeba.org
b9890612b2856331a6caef4be7f378cb5778632675e23fe93ed0fa98da35e7f0	Tidak perlu dihangatkan begitu lama!		http://tatoeba.org
b989b843520ce1d6e9456ac939982c01df2171ef8557b1238b604db2aa118378	banyak modal asing yang melekat di negara ini		example sentences from dictionaries
b98cef94e5700214af93afb2971b2892940045e7eb631fa40a5027167b22690a	Apa yang dia cari?		http://tatoeba.org
b990eff9e0e3b6fa31b3699e9a8260009171a2bcad056ee162af4f8d2896652d	Potong hidung rusak muka		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b99b02c0ff7569cd0965836947c093b473f852ea4b9c509731a7c4f218f1718d	betapa menarik tingkah laku dan tegur sapanya		example sentences from dictionaries
b99fa663bd509cd61d8954847596e13cfb3a804daed8dc6eb8aa6de7592f40ce	Aku tidak bisa membayangkan kenapa Tom harus melakukan itu.		http://tatoeba.org
b9a0ff6e48f82d716052d8507d537db8bd73a109ac544000c8d910a0333120d0	Aku tidak sesehat dulu.		http://tatoeba.org
b9a36d1091e9ee589c8686b85736785e0a1087e9c1eccf1e498abfc89df3d2d1	Anda tidak boleh kehilangan kesabaran Anda ketika menangani anak-anak.		http://tatoeba.org
b9ab1675b59ed24d546ed8af01ba8994020b5de341c2de7d86cee9bd88c93e58	Televisi hampir mengambil alih peran bioskop.		http://tatoeba.org
b9adb97086d5d1a696d8afb54a0152c3be7673ad2ad6ce79b1311c876762f5f1	Sudah makan baru bismillah		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
b9c2f66705fd873aab796e1264065d2fa656dba7bfdc6d4e57372257c0a411b8	Saksi yang jujur menyelamatkan hidup, tetapi dia yang mengembuskan kebohongan berkata tidak benar.		Amsal Salomo
b9c6c14808ef564a8f95491eb44501e8a55f767a271a1fff204fe0dfa4a48eb1	Apa kau ingin pergi jalan-jalan ke luar negeri?		http://tatoeba.org
b9c90bef3b7504eee69b3a2b5f9375ea4d174e7b5ca8adc568e5ea10bee42f94	Kami tidak tahu apa yang Paul ingin lakukan?		http://tatoeba.org
b9cb2a1e2852fbdc8a83f55b4d8302bf3db85e332eee92c2fdd329acb4b267f4	Siapa pemilik kapal itu?		http://tatoeba.org
b9d17b5a5a5f347f1932d84ceff42c2c6d344d370b5abe8702f129516ee2291b	begitulah konon nasib orang yang tamak itu		example sentences from dictionaries
b9d9886ded6efdbcd9dc3349084428620c2ec508229f661f755be8a209cb3a22	Aku harap aku mati.		http://tatoeba.org
b9de83732aaf07ba9971ef913e7c7d64538e2448e698052a31b705e37377adf6	Aku tahu tepatnya apa yang Tom lakukan.		http://tatoeba.org
b9e1e46df03f8435a7bfe0b22b0a55a4618b2dd3cb8f7a79039f05f4311f403f	Tom sedang berusaha untuk tidak tertawa		http://tatoeba.org
